"term","category","weight"
"cookout","474","84"
"babysitting","474","116"
"snowed","474","116"
"fixing","474","148"
"cleanin","474","200"
"helping","474","207"
"brother's","474","220"
"empty","474","241"
"chores","474","321"
"hubby","474","362"
"moms","474","389"
"grandmas","474","398"
"sister's","474","506"
"leaving","474","525"
"hanging","474","562"
"grandparents","474","602"
"staying","474","664"
"grandma's","474","678"
"friend's","474","697"
"cleaned","474","727"
"stuck","474","842"
"quiet","474","942"
"dad's","474","1144"
"mom's","474","1333"
"parents","474","2407"
"kids","474","2476"
"clean","474","2558"
"cleaning","474","3373"
"house","474","29777"
"tradition","475","41"
"creation","475","67"
"wrapped","475","86"
"solved","475","88"
"riddle","475","97"
"remains","475","99"
"absent","475","130"
"tommorrow","475","151"
"magical","475","154"
"doomed","475","246"
"yesterday's","475","253"
"tomorrow's","475","310"
"murder","475","425"
"repeating","475","496"
"future","475","758"
"repeat","475","1714"
"call","475","2444"
"that's","475","2588"
"called","475","2939"
"present","475","3322"
"gift","475","4273"
"mystery","475","4628"
"yesterday","475","5427"
"history","475","7244"
"goodies","476","47"
"lent","476","52"
"carrots","476","57"
"snuggle","476","64"
"colored","476","66"
"fluffy","476","91"
"brunch","476","91"
"hopping","476","118"
"coloring","476","146"
"battery","476","161"
"charged","476","234"
"arrested","476","265"
"peeps","476","284"
"candy","476","369"
"rabbit","476","393"
"bugs","476","462"
"basket","476","515"
"holidays","476","567"
"bunnies","476","998"
"hunt","476","1084"
"egg","476","1815"
"eggs","476","2246"
"bunny","476","6447"
"easter","476","18782"
"happy","476","20899"
"picks","477","76"
"deserves","477","140"
"fiance","477","309"
"provide","477","565"
"repost","477","838"
"pick","477","996"
"honest","477","1009"
"boyfriend","477","1224"
"laugh","477","1242"
"grow","477","1260"
"recognition","477","1435"
"thankful","477","1533"
"husband","477","2314"
"deserve","477","2596"
"works","477","4635"
"wonderful","477","4758"
"give","477","4977"
"hard","477","4992"
"men","477","5412"
"doomed","478","50"
"lectures","478","54"
"graphics","478","65"
"textbook","478","81"
"urgh","478","84"
"sociology","478","96"
"learnt","478","97"
"unit","478","102"
"studied","478","106"
"concentrate","478","117"
"sheet","478","119"
"eng","478","134"
"essays","478","141"
"literature","478","142"
"lit","478","143"
"practical","478","147"
"tutor","478","161"
"economics","478","162"
"dreading","478","167"
"tomorow","478","180"
"stats","478","186"
"german","478","193"
"bothered","478","194"
"chem","478","263"
"bio","478","270"
"realised","478","272"
"studies","478","282"
"failing","478","293"
"tommorow","478","320"
"papers","478","326"
"uni","478","348"
"subjects","478","407"
"screwed","478","409"
"oral","478","417"
"notes","478","417"
"psychology","478","418"
"mock","478","474"
"marks","478","520"
"subject","478","549"
"assignment","478","556"
"studying","478","667"
"failed","478","793"
"geography","478","1046"
"french","478","1155"
"biology","478","1274"
"science","478","1326"
"results","478","1444"
"chemistry","478","1486"
"physics","478","1539"
"fail","478","1567"
"history","478","1620"
"test","478","1940"
"english","478","2918"
"exams","478","3023"
"revision","478","3586"
"maths","478","6126"
"exam","478","9622"
"grin","479","51"
"umbrella","479","67"
"champion","479","90"
"bubbles","479","92"
"wander","479","105"
"port","479","106"
"dope","479","143"
"tara","479","157"
"battle","479","535"
"ca","479","674"
"ella","479","1012"
"angeles","479","1852"
"los","479","4439"
"al","479","15084"
"victor","480","33"
"innocence","480","33"
"victims","480","61"
"tend","480","70"
"depending","480","73"
"essence","480","85"
"perception","480","88"
"charles","480","89"
"person's","480","92"
"reflect","480","96"
"believed","480","98"
"reduced","480","100"
"constant","480","101"
"creates","480","117"
"amazed","480","118"
"charge","480","126"
"improve","480","126"
"challenged","480","128"
"circumstances","480","131"
"disappoint","480","146"
"occur","480","147"
"someone's","480","153"
"nothings","480","156"
"outcome","480","157"
"extraordinary","480","160"
"acting","480","161"
"spark","480","161"
"persons","480","170"
"differently","480","173"
"reaction","480","174"
"impact","480","185"
"chain","480","189"
"string","480","217"
"embrace","480","236"
"prevent","480","242"
"convinced","480","266"
"events","480","290"
"situations","480","297"
"refuse","480","322"
"wouldnt","480","333"
"perspective","480","372"
"inevitable","480","389"
"everyday","480","396"
"outlook","480","423"
"choice","480","426"
"brings","480","441"
"longer","480","555"
"determined","480","562"
"realize","480","593"
"react","480","684"
"act","480","690"
"fact","480","699"
"wouldn't","480","841"
"continue","480","851"
"attitude","480","1165"
"situation","480","1365"
"matter","480","1456"
"changing","480","1642"
"thing","480","3167"
"changed","480","5656"
"things","480","5722"
"life","480","12403"
"change","480","14011"
"remedy","481","35"
"='(","481","36"
"experiencing","481","48"
"heartache","481","51"
"skull","481","55"
"ughhhh","481","63"
"combination","481","71"
"mild","481","72"
"medication","481","76"
"bueno","481","90"
"raging","481","104"
"ughhh","481","115"
"tension","481","116"
"urgh","481","119"
"caffeine","481","137"
"argh","481","148"
"nasty","481","176"
"ouch","481","189"
"meds","481","194"
"severe","481","209"
"ughh","481","222"
"dizzy","481","226"
"banging","481","239"
"medicine","481","244"
"grrr","481","258"
"awful","481","260"
"slight","481","358"
"pounding","481","474"
"sinus","481","486"
"major","481","695"
"worse","481","757"
"giving","481","1040"
"huge","481","1219"
"headaches","481","1220"
"terrible","481","1279"
"killer","481","1313"
"horrible","481","1374"
"hangover","481","1428"
"rid","481","1530"
"woke","481","1587"
"worst","481","2335"
"ugh","481","2587"
"massive","481","2756"
"migraine","481","3046"
"headache","481","19004"
"compliments","482","43"
"smelling","482","52"
"roomie","482","63"
"brunch","482","67"
"roast","482","83"
"menu","482","91"
"lobster","482","95"
"fixing","482","113"
"italian","482","120"
"served","482","125"
"microwave","482","130"
"stove","482","141"
"prep","482","152"
"feast","482","152"
"starving","482","166"
"dinners","482","179"
"restaurant","482","201"
"prepared","482","243"
"recipe","482","246"
"table","482","254"
"dish","482","267"
"preparing","482","340"
"grill","482","364"
"yummy","482","383"
"mom's","482","390"
"pasta","482","397"
"fam","482","400"
"steak","482","410"
"hungry","482","465"
"dessert","482","468"
"dishes","482","571"
"hubby","482","612"
"meals","482","631"
"delicious","482","747"
"cookin","482","836"
"thanksgiving","482","935"
"supper","482","986"
"breakfast","482","1231"
"kitchen","482","1520"
"chef","482","1531"
"making","482","1956"
"meal","482","2066"
"cooked","482","2104"
"food","482","2320"
"cooking","482","6745"
"cook","482","8447"
"dinner","482","16716"
"stunning","483","33"
"charming","483","38"
"underneath","483","42"
"hott","483","58"
"rep","483","63"
"fellas","483","71"
"witnessed","483","73"
"thang","483","73"
"compliments","483","79"
"slim","483","81"
"naughty","483","106"
"incredibly","483","107"
"educated","483","115"
"talks","483","127"
"imagined","483","132"
"sexiest","483","147"
"independent","483","152"
"shirt","483","217"
"talented","483","251"
"bringing","483","255"
"confident","483","267"
"tall","483","302"
"gentleman","483","375"
"intelligent","483","375"
"attractive","483","387"
"women","483","568"
"gorgeous","483","621"
"classy","483","681"
"men","483","805"
"ladies","483","829"
"smart","483","1003"
"beast","483","1172"
"grown","483","1563"
"handsome","483","1612"
"beautiful","483","2704"
"woman","483","2845"
"lady","483","3188"
"young","483","6071"
"sexy","483","9674"
"man","483","11707"
"lung","484","37"
"hundreds","484","39"
"ladder","484","42"
"crowded","484","46"
"picks","484","47"
"stack","484","48"
"heavens","484","52"
"bikini","484","77"
"bbc","484","79"
"screamed","484","81"
"belt","484","86"
"slide","484","87"
"deserved","484","88"
"artists","484","91"
"muffin","484","96"
"rated","484","97"
"carrot","484","100"
"pops","484","111"
"priority","484","129"
"jeep","484","129"
"ramen","484","179"
"weekly","484","185"
"fm","484","215"
"gun","484","238"
"tops","484","361"
"reach","484","364"
"roof","484","414"
"spot","484","453"
"singing","484","457"
"shelf","484","487"
"screaming","484","488"
"cherry","484","522"
"tip","484","628"
"scream","484","637"
"tank","484","640"
"chef","484","728"
"list","484","914"
"ten","484","1104"
"lap","484","1428"
"lungs","484","1816"
"bottom","484","2560"
"gear","484","2758"
"top","484","29732"
"completly","485","18"
"hahahahahaha","485","46"
"nevermind","485","93"
"procrastination","485","125"
"contemplating","485","273"
"shouldnt","485","306"
"ahhh","485","706"
"whats","485","924"
"figure","485","930"
"hah","485","1999"
"thinks","485","2645"
"wondering","485","3411"
"hmmmm","485","4472"
"lo","485","9488"
"hmmm","485","9888"
"practically","486","53"
"messing","486","71"
"europe","486","79"
"routine","486","115"
"blinded","486","129"
"roast","486","145"
"bothering","486","234"
"ash","486","481"
"tornado","486","668"
"meets","486","968"
"donald","486","1112"
"volcano","486","1137"
"mine","486","1294"
"isn't","486","1594"
"there's","486","2026"
"guess","486","5931"
"thing","486","7371"
"that's","486","17260"
"procrastinate","487","36"
"combo","487","37"
"sociology","487","63"
"overload","487","65"
"avoiding","487","74"
"calc","487","85"
"distracted","487","86"
"gah","487","114"
"distracting","487","122"
"ew","487","124"
"ughhh","487","128"
"bleh","487","187"
"concentrate","487","189"
"chem","487","196"
"ughh","487","208"
"chores","487","214"
"physics","487","218"
"procrastinating","487","225"
"french","487","269"
"accounting","487","290"
"geometry","487","356"
"maths","487","402"
"tons","487","424"
"algebra","487","527"
"ton","487","530"
"teachers","487","640"
"finishing","487","739"
"spanish","487","1180"
"english","487","1400"
"doin","487","1539"
"finish","487","2463"
"finished","487","3147"
"math","487","4801"
"hw","487","9530"
"homework","487","20879"
"forcing","488","35"
"attempts","488","36"
"rates","488","40"
"judging","488","43"
"countless","488","45"
"unreal","488","47"
"satisfaction","488","49"
"needless","488","50"
"effective","488","51"
"explosion","488","55"
"provided","488","61"
"statistics","488","62"
"unlimited","488","63"
"similar","488","67"
"temperature","488","68"
"infinite","488","70"
"laziness","488","74"
"occur","488","75"
"prevent","488","82"
"reasonable","488","89"
"shown","488","92"
"previous","488","99"
"percent","488","99"
"reduced","488","100"
"improve","488","102"
"function","488","105"
"interest","488","106"
"surprising","488","106"
"produce","488","107"
"recent","488","108"
"unbelievable","488","112"
"consuming","488","115"
"caffeine","488","116"
"improved","488","119"
"require","488","120"
"depth","488","120"
"direct","488","122"
"extreme","488","124"
"majority","488","124"
"survey","488","125"
"potential","488","125"
"improvement","488","127"
"depending","488","136"
"impact","488","141"
"length","488","141"
"consume","488","154"
"constant","488","154"
"requires","488","157"
"endless","488","164"
"fought","488","164"
"overwhelming","488","167"
"measure","488","174"
"capacity","488","181"
"levels","488","185"
"volume","488","187"
"limited","488","190"
"helps","488","190"
"ability","488","192"
"combined","488","206"
"portion","488","209"
"lowest","488","224"
"required","488","226"
"equal","488","229"
"significant","488","236"
"larger","488","238"
"scale","488","250"
"decent","488","252"
"consumed","488","254"
"effort","488","258"
"demand","488","263"
"compared","488","268"
"size","488","281"
"chances","488","308"
"growth","488","319"
"height","488","323"
"alcohol","488","334"
"supply","488","343"
"minimum","488","362"
"active","488","369"
"mass","488","391"
"lower","488","420"
"total","488","532"
"average","488","547"
"rate","488","568"
"huge","488","610"
"population","488","643"
"maximum","488","749"
"directly","488","840"
"small","488","1032"
"increase","488","1428"
"massive","488","1583"
"ridiculous","488","1638"
"amounts","488","2201"
"large","488","2441"
"amount","488","6324"
"thirsty","489","79"
"irritated","489","97"
"sooooooo","489","130"
"lonely","489","214"
"lazy","489","218"
"pretending","489","251"
"grumpy","489","259"
"stressed","489","264"
"sooooooooo","489","304"
"sleepy","489","453"
"freaking","489","586"
"exhausted","489","796"
"bored","489","2305"
"hungry","489","3028"
"tired","489","16922"
"i'm","489","33191"
"linkin","490","42"
"montana","490","43"
"cyrus","490","87"
"fl","490","89"
"jonas","490","89"
"teens","490","91"
"swift","490","105"
"bieber","490","116"
"miley","490","167"
":\\","490","322"
")=","490","518"
"=(","490","678"
"anticipation","491","32"
"developed","491","36"
"longing","491","38"
"fortunate","491","38"
"secretly","491","39"
"strongest","491","58"
"procrastinate","491","59"
"esp","491","65"
"cease","491","76"
"confuse","491","91"
"dragged","491","93"
"excitement","491","96"
"corinthians","491","97"
"burst","491","113"
"sighs","491","122"
"alas","491","131"
"endure","491","136"
"refuses","491","137"
"provide","491","138"
"intense","491","139"
"obsession","491","143"
"generally","491","146"
"pleased","491","163"
"odd","491","173"
"impressed","491","206"
"offended","491","210"
"escape","491","220"
"satisfied","491","226"
"realization","491","241"
"common","491","262"
"faithful","491","266"
"shout","491","305"
"touched","491","325"
"rid","491","369"
"avoid","491","375"
"entertained","491","409"
"enjoyed","491","451"
"distracted","491","459"
"overwhelming","491","516"
"ways","491","565"
"inspired","491","689"
"strange","491","772"
"suddenly","491","785"
"tempted","491","1176"
"amused","491","1684"
"temptation","491","1758"
"resist","491","2175"
"easily","491","3395"
"sudden","491","4091"
"urge","491","4753"
"cousin's","492","33"
"hopping","492","42"
"curtains","492","49"
"rod","492","54"
"shampoo","492","77"
"refreshing","492","79"
"invites","492","88"
"peak","492","95"
"stink","492","100"
"sweaty","492","111"
"sister's","492","131"
"naked","492","176"
"towel","492","180"
"shave","492","224"
"takin","492","263"
"workout","492","264"
"bathroom","492","271"
"showers","492","339"
"brb","492","370"
"dressed","492","609"
"hop","492","666"
"millionaire","492","764"
"meteor","492","1720"
"taking","492","2463"
"baby","492","11348"
"shower","492","21304"
"automatic","493","65"
"wrecked","493","95"
"wheels","493","97"
"drivin","493","105"
"rear","493","106"
"parked","493","111"
"stereo","493","146"
"wax","493","207"
"garage","493","247"
"jeep","493","258"
"mom's","493","259"
"smashed","493","275"
"fixing","493","289"
"crashed","493","294"
"washing","493","297"
"accident","493","302"
"drove","493","376"
"trunk","493","429"
"truck","493","436"
"rides","493","503"
"cleaned","493","523"
"windshield","493","534"
"windows","493","589"
"crash","493","843"
"window","493","1034"
"seat","493","1082"
"cars","493","1199"
"fixed","493","1334"
"driving","493","1387"
"washed","493","1450"
"bumper","493","1590"
"sticker","493","1730"
"ride","493","2044"
"drive","493","2875"
"wash","493","3728"
"car","493","29926"
"lands","494","29"
"faded","494","40"
"temporarily","494","43"
"chills","494","58"
"plot","494","67"
"fin","494","69"
"slip","494","97"
"accepting","494","99"
"senses","494","123"
"entertain","494","176"
"courage","494","208"
"educated","494","216"
"dignity","494","237"
"discover","494","266"
"slowly","494","374"
"interest","494","395"
"wanting","494","490"
"ability","494","565"
"temper","494","583"
"grip","494","687"
"sanity","494","827"
"loosing","494","1298"
"loose","494","1578"
"sight","494","2836"
"control","494","3521"
"lost","494","5861"
"losing","494","7315"
"lose","494","10355"
"mind","494","11299"
"nothings","495","12"
"outa","495","46"
"grounded","495","91"
"species","495","109"
"addicted","495","137"
"intelligent","495","146"
"strongest","495","167"
"survive","495","176"
"gonna","495","19238"
"im","495","35791"
"notification","496","63"
"checks","496","63"
"fyi","496","101"
"lemme","496","148"
"emails","496","164"
"priceless","496","202"
"checking","496","222"
"mail","496","293"
"checked","496","295"
"website","496","322"
"myspace","496","348"
"automatically","496","360"
"double","496","376"
"favor","496","388"
"wreck","496","426"
"screen","496","434"
"settings","496","545"
"huge","496","548"
"background","496","571"
"reality","496","577"
"url","496","593"
"save","496","652"
"address","496","721"
"ou","496","1005"
"click","496","1015"
"session","496","1066"
"security","496","1114"
"hacked","496","1126"
"box","496","1164"
"secure","496","1336"
"setting","496","1436"
"account","496","2252"
"fb","496","2284"
"check","496","37814"
"yourstatus","497","41"
"freaky","497","82"
"swag","497","90"
"loyal","497","91"
"8)","497","142"
"handsome","497","158"
"shy","497","235"
"dramatic","497","255"
"adorable","497","277"
"wierd","497","308"
"awsome","497","319"
"freak","497","434"
"queen","497","459"
"bestfriend","497","490"
"mature","497","660"
"honest","497","726"
"loveable","497","807"
"ghetto","497","809"
"awesomely","497","1012"
"mouthy","497","1183"
"lovable","497","1963"
"talkative","497","2197"
"brave","497","2395"
"(8","497","2536"
"sarcastic","497","2640"
"spoiled","497","2642"
"goofy","497","2717"
"sexy","497","2933"
"cute","497","3054"
"dumb","497","3126"
"strong","497","3149"
"rate","497","3216"
"wild","497","3531"
"beautiful","497","3729"
"amazing","497","3765"
"funny","497","5208"
"crazy","497","5468"
"fooled","498","23"
"ruled","498","24"
"coverage","498","29"
"celebrated","498","38"
"jewish","498","41"
"terrorist","498","42"
"venture","498","42"
"booth","498","44"
"roosevelt","498","55"
"creatures","498","59"
"landed","498","64"
"owns","498","64"
"murdered","498","65"
"native","498","66"
"confusion","498","68"
"distant","498","71"
"entering","498","72"
"creature","498","73"
"mans","498","82"
"restless","498","86"
"ancient","498","86"
"split","498","88"
"command","498","88"
"wandering","498","89"
"rivers","498","99"
"raised","498","110"
"mount","498","112"
"stolen","498","147"
"zombie","498","200"
"searching","498","207"
"mines","498","212"
"asses","498","214"
"egypt","498","221"
"adventure","498","223"
"lands","498","229"
"returned","498","230"
"sand","498","234"
"enter","498","246"
"foreign","498","260"
"dry","498","325"
"exit","498","326"
"magical","498","347"
"travel","498","448"
"lala","498","493"
"sea","498","604"
"disney","498","633"
"promised","498","759"
"desert","498","1311"
"hand","498","1396"
"place","498","1771"
"land","498","12235"
"<3","499","128525"
"valuable","500","48"
"possess","500","72"
"ages","500","83"
"determine","500","86"
"wasting","500","88"
"opposite","500","102"
"flaws","500","107"
"invest","500","150"
"volunteering","500","154"
"priceless","500","180"
"amount","500","204"
"worrying","500","228"
"wisely","500","250"
"deciding","500","273"
"sue","500","278"
"waste","500","310"
"coin","500","359"
"spent","500","1714"
"spend","500","16074"
"time","500","35084"
"rollin","501","57"
"settling","501","95"
"pit","501","99"
"tuned","501","101"
"recovering","501","108"
"utah","501","154"
"haunt","501","220"
"sd","501","304"
"buddy","501","345"
"cal","501","359"
"leaving","501","743"
"town","501","894"
"nicely","501","1347"
"cali","501","2790"
"home","501","6340"
"coming","501","12047"
"back","501","20881"
"glitter","502","92"
"legend","502","103"
"moore","502","190"
"reminds","502","311"
"died","502","726"
"rip","502","1201"
"dennis","502","1751"
"gary","502","3996"
"lo","502","7717"
"hahahahahahaha","503","42"
"lalo","503","52"
"inlove","503","55"
"bagay","503","61"
"puso","503","72"
"vice","503","77"
"ama","503","78"
"pak","503","79"
"kapag","503","84"
"hahahahahaha","503","84"
"sobrang","503","85"
"pre","503","102"
"hahahahah","503","106"
"nay","503","109"
"teh","503","110"
"dami","503","123"
"ito","503","124"
"mong","503","129"
"dahil","503","129"
"iba","503","135"
"natin","503","136"
"dapat","503","145"
"oi","503","148"
">:)","503","151"
"pang","503","153"
"nang","503","160"
"sau","503","160"
"muna","503","167"
"kahit","503","169"
"toh","503","170"
"akin","503","171"
"ngaun","503","172"
":|","503","174"
"sayang","503","182"
"namin","503","188"
"buhay","503","188"
"kau","503","194"
"ahahaha","503","199"
"ayaw","503","202"
"ehh","503","204"
"nasa","503","212"
"isa","503","213"
"hoy","503","217"
"hahahahaha","503","220"
"buti","503","225"
"ata","503","235"
"nun","503","240"
"meron","503","249"
"amp","503","252"
"gusto","503","267"
"baka","503","268"
"tapos","503","274"
"walang","503","280"
"pwede","503","281"
"pla","503","288"
"sila","503","301"
"hehehe","503","303"
"ganun","503","310"
"dito","503","314"
"bat","503","314"
"nalang","503","316"
"ahaha","503","318"
"kami","503","319"
"akong","503","320"
"sayo","503","325"
"grabe","503","337"
"kc","503","338"
"nila","503","350"
"hahahah","503","353"
"kanina","503","372"
"nmn","503","376"
"nman","503","387"
"nung","503","403"
"jan","503","421"
"sana","503","425"
"pero","503","429"
"tlga","503","438"
"rin","503","457"
"ngayon","503","466"
"sya","503","469"
"kang","503","470"
"sino","503","481"
"parang","503","533"
"ina","503","540"
"nag","503","559"
"lng","503","562"
"nyo","503","562"
"tayo","503","565"
"ay","503","566"
"tsk","503","570"
"alam","503","584"
"oo","503","585"
"po","503","589"
"nya","503","624"
"mu","503","661"
"tama","503","666"
"kita","503","667"
"hahahaha","503","680"
"anak","503","730"
"kayo","503","731"
"kay","503","733"
"din","503","738"
"pag","503","783"
"mag","503","886"
"yun","503","938"
"ung","503","943"
"wala","503","956"
"ikaw","503","971"
"mga","503","974"
"wag","503","1024"
"sabi","503","1072"
"kung","503","1075"
"anu","503","1132"
"hindi","503","1154"
"pala","503","1195"
"bakit","503","1212"
"kasi","503","1382"
"kaya","503","1382"
"yung","503","1455"
"ano","503","1658"
"talaga","503","1672"
"daw","503","1811"
"di","503","2143"
"hahaha","503","2349"
"ni","503","2448"
"eh","503","2584"
"yan","503","2763"
"nga","503","2876"
"ng","503","3503"
"lang","503","3543"
"pa","503","3950"
"naman","503","3970"
"si","503","4036"
"sa","503","4732"
"ang","503","4861"
"ba","503","5740"
"ako","503","6466"
"ko","503","6608"
"mo","503","6752"
"ka","503","9912"
"na","503","13567"
"tribute","504","32"
"granny","504","41"
"farewell","504","44"
"legacy","504","44"
"mj","504","45"
"gentle","504","46"
"grandfather","504","53"
"grandmother","504","54"
"nana","504","55"
"troubled","504","55"
"cities","504","55"
"standards","504","58"
"nations","504","60"
"relaxation","504","64"
"restless","504","67"
"weary","504","82"
"addictive","504","94"
"dearly","504","95"
"greatly","504","96"
"shock","504","100"
"screwing","504","133"
"remembered","504","147"
"paradise","504","204"
"beloved","504","208"
"eternal","504","227"
"souls","504","258"
"resting","504","319"
"grandpa","504","323"
"hearts","504","324"
"grandma","504","331"
"ou","504","351"
"forgotten","504","398"
"uncle","504","421"
"laid","504","524"
"passed","504","649"
"yo","504","1086"
"soul","504","1359"
"missed","504","1478"
"peace","504","20160"
"rest","504","23713"
"cape","505","37"
"grumpy","505","41"
"tooo","505","139"
"toooo","505","158"
"yoga","505","159"
"earl","505","170"
"morn","505","258"
"couldnt","505","304"
"midnight","505","337"
"nap","505","338"
"sleepy","505","399"
"sleepin","505","405"
"caught","505","450"
"yawn","505","532"
"wake","505","548"
"ugh","505","780"
"awake","505","868"
"mornin","505","2365"
"late","505","5113"
"night","505","5261"
"bed","505","5814"
"sleep","505","6948"
"woke","505","7792"
"morning","505","8551"
"early","505","10156"
"string","506","81"
"thumbs","506","87"
"buck","506","92"
"evolution","506","105"
"seasons","506","108"
"tidy","506","112"
"larry","506","115"
"drum","506","122"
"awful","506","159"
"penny","506","184"
"cooper","506","184"
"booty","506","328"
"gang","506","395"
"sheldon","506","475"
"shot","506","569"
"ban","506","1184"
"theory","506","4405"
"bang","506","11464"
"big","506","18642"
"volunteers","507","41"
"pondering","507","42"
"skittles","507","44"
"tore","507","49"
"straw","507","50"
"diaper","507","51"
"crushed","507","54"
"leather","507","65"
"accidently","507","66"
"sized","507","66"
"environment","507","68"
"groceries","507","75"
"vomit","507","78"
"worthless","507","80"
"toss","507","82"
"collecting","507","88"
"backpack","507","91"
"spit","507","91"
"scum","507","99"
"junk","507","105"
"disgusting","507","106"
"digging","507","107"
"toys","507","124"
"wrap","507","128"
"collection","507","129"
"packs","507","133"
"gloves","507","134"
"goodies","507","140"
"fork","507","149"
"ripped","507","154"
"swallowed","507","168"
"flavor","507","194"
"pound","507","198"
"boxes","507","204"
"dumped","507","215"
"bottles","507","219"
"giant","507","233"
"purse","507","280"
"pile","507","280"
"grab","507","292"
"carrying","507","313"
"thrown","507","332"
"throwing","507","349"
"dump","507","354"
"bean","507","354"
"rubbish","507","399"
"chips","507","409"
"bin","507","456"
"pack","507","495"
"threw","507","749"
"cans","507","775"
"throw","507","938"
"bubble","507","947"
"punching","507","965"
"chew","507","1119"
"piece","507","1158"
"chewing","507","1219"
"douche","507","2402"
"plastic","507","2779"
"bags","507","2843"
"garbage","507","3004"
"trash","507","3578"
"gum","507","3583"
"bag","507","11944"
"greed","508","47"
"citizens","508","58"
"include","508","61"
"touching","508","67"
"christians","508","75"
"belief","508","82"
"moral","508","82"
"judged","508","86"
"wandering","508","88"
"reasonable","508","90"
"despair","508","96"
"treated","508","97"
"progress","508","111"
"committed","508","117"
"aware","508","118"
"offers","508","123"
"surely","508","134"
"thoughtful","508","151"
"explore","508","156"
"believes","508","159"
"wars","508","163"
"conquer","508","181"
"harmony","508","183"
"capacity","508","186"
"greatness","508","190"
"countries","508","216"
"unlike","508","269"
"helped","508","294"
"expectations","508","316"
"doubt","508","322"
"bunch","508","370"
"wide","508","436"
"gandhi","508","518"
"ruled","508","528"
"jealous","508","530"
"exist","508","679"
"mine","508","754"
"entire","508","825"
"small","508","865"
"live","508","4123"
"world","508","29356"
"webcam","509","42"
"remix","509","43"
"arrow","509","47"
"viewing","509","49"
"favorites","509","53"
"scenes","509","54"
"stream","509","59"
"interviews","509","61"
"beyonce","509","73"
"ads","509","82"
"newest","509","83"
"disturbing","509","84"
"documentary","509","91"
"links","509","111"
"trailer","509","117"
"production","509","120"
"hd","509","120"
"pause","509","140"
"america's","509","140"
"loading","509","142"
"views","509","170"
"download","509","187"
"edit","509","196"
"recording","509","222"
"mtv","509","233"
"load","509","260"
"search","509","268"
"snake","509","283"
"recorded","509","301"
"link","509","303"
"audio","509","321"
"camera","509","326"
"uploaded","509","408"
"posting","509","412"
"funniest","509","472"
"channel","509","474"
"hilarious","509","502"
"uploading","509","512"
"clip","509","583"
"tube","509","667"
"editing","509","841"
"upload","509","936"
"posted","509","1085"
"vid","509","1544"
"watched","509","1606"
"check","509","2360"
"watch","509","4368"
"watching","509","4485"
"music","509","5156"
"videos","509","7800"
"youtube","509","8932"
"video","509","15427"
"twas","510","53"
"lasted","510","135"
"advantage","510","168"
"jog","510","227"
"refreshing","510","246"
"nicer","510","445"
"lunch","510","445"
"it'd","510","559"
"naughty","510","562"
"sunny","510","813"
"walk","510","1643"
"day","510","10545"
"nice","510","31543"
"anyone's","511","31"
"bitching","511","32"
"pisses","511","52"
"involve","511","53"
"deleting","511","60"
"dealt","511","64"
"negativity","511","71"
"arguing","511","75"
"everyones","511","93"
"arguments","511","97"
"lifes","511","107"
"someones","511","119"
"causing","511","142"
"pathetic","511","148"
"creating","511","157"
"elses","511","159"
"nonsense","511","162"
"gossip","511","171"
"people's","511","171"
"fights","511","177"
"ruin","511","188"
"spreading","511","194"
"immature","511","220"
"childish","511","230"
"ridiculous","511","232"
"chasing","511","261"
"pointless","511","263"
"stress","511","332"
"lies","511","345"
"fix","511","362"
"unnecessary","511","383"
"involved","511","396"
"problems","511","401"
"highschool","511","407"
"fed","511","409"
"realizing","511","429"
"dramatic","511","433"
"autumn","511","461"
"korean","511","475"
"petty","511","511"
"grow","511","636"
"rumors","511","645"
"peoples","511","841"
"dealing","511","1146"
"stupid","511","1719"
"bs","511","2303"
"deal","511","2533"
"bullshit","511","2737"
"drama","511","14769"
"dislikes","512","78"
"stat","512","92"
"lasting","512","145"
"feature","512","237"
"favourite","512","245"
"scale","512","260"
"crush","512","274"
"confess","512","338"
"personality","512","418"
"challenge","512","472"
"dare","512","480"
"reminds","512","660"
"strongly","512","704"
"memory","512","1656"
"rate","512","1903"
"favorite","512","1962"
"met","512","2337"
"ill","512","2945"
"confession","512","4756"
"impression","512","5530"
"status","512","6140"
"dislike","512","8050"
"i'll","512","9763"
"uno","513","162"
"ss","513","175"
"bu","513","182"
"fi","513","199"
"dd","513","268"
"os","513","333"
"du","513","340"
"op","513","415"
"sn","513","818"
"fo","513","872"
"ds","513","1314"
"pu","513","2310"
"reach","514","240"
"stays","514","280"
"unpredictable","514","335"
"waiting","514","1243"
"i've","514","8126"
"long","514","8315"
"time","514","17522"
"it's","514","18528"
"trusted","515","30"
"unsure","515","35"
"werent","515","40"
"handy","515","78"
"eachother","515","88"
"counted","515","89"
"cheated","515","107"
"they'd","515","108"
"clue","515","118"
"spoke","515","129"
"understood","515","153"
"held","515","171"
"he'd","515","199"
"hated","515","218"
"swallowed","515","238"
"shouldn't","515","238"
"dreamed","515","265"
"pride","515","366"
"existed","515","478"
"we'd","515","513"
"shared","515","519"
"died","515","520"
"decided","515","570"
"gave","515","596"
"cried","515","607"
"lied","515","742"
"apparently","515","816"
"couldn't","515","852"
"happen","515","962"
"you'd","515","1314"
"told","515","1368"
"cared","515","1451"
"needed","515","2468"
"felt","515","2609"
"loved","515","2787"
"wanted","515","2835"
"knew","515","19204"
