"321","words","35845.0","actions","5702.0","speak","5285.0","thoughts","3211.0","describe","3179.0","express","2164.0","character","1882.0","louder","1780.0","habits","1779.0","word","1707.0","silence","1472.0","spoken","1277.0","wisdom","1173.0","action","1124.0","explain","1105.0","speaks","1053.0","destiny","880.0","feelings","773.0","speaking","615.0","encouragement","522.0"
"322","em","28361.0","gee","3235.0","hook","1394.0","shoot","743.0","firework","605.0","gig","406.0","barely","393.0","killin","387.0","horns","364.0","shove","263.0","push","248.0","comin","242.0","knock","229.0","colors","210.0","chase","200.0","burst","190.0","chills","161.0","fuzzy","149.0","fold","137.0","backs","118.0"
"323","can't","24383.0","anymore","12257.0","don't","9732.0","stand","3692.0","handle","2864.0","bothered","2442.0","won't","2139.0","complain","878.0","deal","801.0","explain","782.0","figure","583.0","afford","366.0","properly","188.0","cope","136.0","careful","134.0","resist","108.0","replaced","86.0"
"324","black","26284.0","friday","9933.0","ops","6251.0","rebecca","2256.0","shopping","1902.0","cod","1291.0","duty","1186.0","hole","1014.0","op","671.0","ps","499.0","holes","334.0","walmart","298.0","playin","298.0","berry","268.0","deals","229.0","zombies","216.0","sales","137.0","pre","101.0","campaign","96.0","wal-mart","59.0"
"325","dont","6458.0","somthing","1992.0","belive","1838.0","ill","1460.0","wont","1148.0","realy","1024.0","ther","873.0","didnt","872.0","ive","756.0","untill","658.0","iv","652.0","ment","613.0","isnt","590.0","happend","494.0","fucked","386.0","wasnt","368.0","dose","327.0","completly","300.0","wouldnt","285.0","couldnt","276.0"
"326","pie","12370.0","apple","8755.0","pumpkin","2614.0","apples","2612.0","making","2226.0","pies","1983.0","cider","1228.0","cherry","1130.0","picking","931.0","peach","678.0","cheesecake","675.0","pi","649.0","homemade","580.0","baking","554.0","caramel","549.0","crisp","488.0","sweetie","486.0","blackberry","477.0","delicious","470.0","lemon","455.0"
"327","dont","29127.0","wanna","24128.0","talk","4950.0","leave","2014.0","anymore","1575.0","cuz","1178.0","mess","370.0","bothered","166.0","cus","103.0","ughh","88.0"," ='(","10.0"
"328","open","17647.0","door","7079.0","doors","6472.0","window","6189.0","windows","4315.0","close","3419.0","closed","1878.0","mic","1271.0","opening","1111.0","opened","917.0","closing","824.0","shut","821.0","bedroom","784.0","locked","743.0","curtains","681.0","opens","566.0","closes","565.0","bust","470.0","crack","446.0","wide","446.0"
"329","kill","24084.0","kills","2888.0","killed","2124.0","murder","1946.0","killing","1388.0","die","1325.0","swear","1058.0","dead","976.0","alive","705.0","boredom","497.0","thrill","474.0","murdered","402.0","torture","367.0","destroy","346.0","shoot","257.0","buzz","254.0","illegal","232.0","hunt","201.0","axe","200.0","brutal","197.0"
"330","kids","22898.0","parents","4860.0","kid","2723.0","babysitting","2152.0","babies","1254.0","babysit","1092.0","spoiled","1051.0","rotten","764.0","bunch","637.0","hubby","597.0","spoil","471.0","screaming","444.0","fed","370.0","cutest","332.0","adorable","240.0","dads","231.0","oldest","186.0","they'll","157.0","nephew","146.0","parent","134.0"
"331","facebook","6281.0","settings","5375.0","privacy","4220.0","instant","3918.0","account","3463.0","websites","3313.0","setting","3091.0","automatically","2809.0","set","2691.0","called","2521.0","personalization","2285.0","data","2138.0","edit","2134.0","shares","1962.0","click","1917.0","sharing","1812.0","information","1702.0","btw","1696.0","applications","1547.0","screen","1493.0"
"332","should've","2983.0","thought","2951.0","didn't","2851.0","could've","2435.0","knew","2166.0","wasn't","2155.0","stayed","2056.0","would've","1958.0","shoulda","1955.0","told","1746.0","coulda","1535.0","wanted","1272.0","believed","1231.0","woulda","1024.0","couldn't","992.0","longer","987.0","earlier","886.0","happened","861.0","brought","764.0","showed","726.0"
"333","year","42579.0","olds","2546.0","older","1361.0","age","1298.0","born","1095.0","dates","755.0","experience","721.0","figure","657.0","unusual","526.0","digits","498.0","equal","390.0","leap","353.0","gap","241.0","wiser","208.0","twelve","185.0","freaky","120.0","eleven","117.0","upcoming","84.0","sixteen","61.0","entering","55.0"
"334","turning","9544.0","there's","1278.0","turn","1235.0","calling","525.0","putting","464.0","destiny","305.0","leaf","221.0","wheels","219.0","doubt","205.0","jealousy","166.0","yucky","160.0","picks","159.0","dirt","140.0","cuts","90.0","greed","73.0","oddly","33.0"
"335","made","14851.0","mistake","9529.0","make","8282.0","big","4177.0","huge","2871.0","making","2496.0","mess","2023.0","biggest","1865.0","^_^","852.0","difference","441.0","decision","404.0","impact","390.0","muah","255.0","weakness","165.0","correct","128.0","correction","118.0","neat","87.0",":o)","65.0","somebody's","64.0","illusion","63.0"
"336",">:","6017.0","stupid","5288.0","hate","4618.0","grrr","2753.0","pissed","2431.0","ugh","1999.0","freaking","1923.0","frustrated","1786.0",">:(","1574.0","grrrr","1495.0","grr","1369.0","mad","1331.0","freakin","1081.0","annoyed","1055.0","frustrating","1039.0","annoying","1028.0","grrrrr","889.0","wont","756.0","irritated","587.0","grrrrrr","522.0"
"337","love","46702.0","gotta","10794.0","thunderstorms","38.0"
"338","yeah","8879.0","buddy","5757.0","ohh","4684.0","ohhh","3378.0","yea","2832.0","ohhhh","1695.0","yeahh","1546.0","yeahhh","1235.0","awww","843.0","cuddle","794.0","ohhhhh","602.0","awwww","494.0","aww","393.0","uhh","262.0","goodness","249.0","hahahah","232.0","snap","225.0","rollin","187.0","uhhh","165.0","boi","148.0"
"339","dying","8860.0","boredom","4351.0","die","3491.0","live","3224.0","inside","2731.0","gotta","1845.0","we're","1548.0","living","1305.0","turn","1154.0","crying","1145.0","chance","982.0","kills","859.0","save","738.0","dieing","708.0","throw","533.0","smiling","507.0","seconds","481.0","regretting","414.0","strikes","381.0","literally","353.0"
"340","butter","9669.0","peanut","7796.0","jelly","4496.0","eating","2023.0","sandwich","1537.0","bread","1103.0","beans","993.0","chocolate","948.0","crackers","891.0","toast","867.0","ate","783.0","jam","677.0","jar","632.0","honey","587.0","cookies","563.0","bean","507.0","graham","507.0","sandwiches","468.0","taste","464.0","cups","458.0"
"341","barn","3095.0","friend","3053.0","raising","1857.0","chicken","1607.0","read","1206.0","click","1122.0","farmville","931.0","terms","894.0","offensive","883.0","helped","861.0","chickens","766.0","site","744.0","bigger","737.0","service","720.0","lend","633.0","attention","630.0","notification","577.0","helping","575.0","reported","553.0","virus","529.0"
"342","haha","1810.0","sat","913.0","flipping","682.0",":\","292.0","flags","290.0","-_-","257.0","uhhh","247.0","liking","197.0","messy","180.0","haven","144.0","urgh","137.0","torture","131.0","tommorrow","126.0","ftw","114.0","personally","99.0",":o)","97.0","yawn","81.0","tool","78.0","magical","76.0","minus","74.0"
"343","mind","36438.0","thoughts","3191.0","blown","2080.0","clear","2067.0","blow","1988.0","state","1962.0","what's","1650.0","whats","1446.0","blew","1177.0","wouldn't","1097.0","blowing","1093.0","blows","983.0","changed","979.0","blank","625.0","racing","564.0","ease","558.0","inception","429.0","wandering","334.0","wander","331.0","tricks","325.0"
"344","rise","8305.0","sun","5326.0","fall","3649.0","shine","2218.0","ashes","1595.0","meet","1402.0","fields","1248.0","phoenix","1233.0","wind","753.0","we'll","586.0","lions","585.0","strawberry","387.0","grind","381.0","soft","328.0","rising","293.0","occasion","187.0","rains","182.0","shadows","171.0","seasons","135.0","refuse","127.0"
"345","pretty","15785.0","cool","9798.0","awesome","3281.0","thinks","2086.0","kinda","1367.0","legit","1017.0","badass","1012.0","neat","829.0","sounds","622.0","swell","234.0","darn","212.0","hiccups","189.0","admit","183.0","basically","157.0","ipad","101.0","wardrobe","24.0"
"346","time","13768.0","long","3487.0","nice","2489.0","harris","1067.0","fu","307.0","japanese","214.0","hook","87.0","chi","86.0","mei","78.0","mitchell","43.0"
"347","watch","34061.0","movie","7030.0","gonna","5562.0","movies","4164.0","sit","4042.0","tv","3418.0","relax","1407.0","lay","1025.0","eat","1011.0","couch","1000.0","cuddle","916.0","chill","873.0","bout","764.0","snuggle","576.0","curl","426.0","cartoons","320.0","popcorn","315.0","hubby","304.0","forced","248.0","dvd","229.0"
"348","i'm","25032.0","addicted","9056.0","officially","4198.0","obsessed","1913.0","totally","1223.0","hooked","972.0","admit","571.0","trouble","513.0","addict","409.0","addiction","256.0","tumblr","121.0","obsession","115.0","offically","115.0","ridiculously","106.0","sims","105.0","adore","89.0","addicting","62.0","thrill","59.0","slipping","57.0","rehab","50.0"
"349","weekend","25106.0","forward","7842.0","long","5301.0","week","4665.0","great","3119.0","relaxing","1951.0","spending","1040.0","plans","552.0","tgif","529.0","recover","490.0","eventful","411.0","recovering","363.0","productive","335.0","enjoying","328.0","exhausting","194.0","enjoyable","164.0","foward","143.0","extended","61.0","looong","36.0","festivities","35.0"
"350","game","6996.0","football","2691.0","beat","2296.0","tigers","2237.0","auburn","2047.0","win","1926.0","alabama","1789.0","state","1652.0","sec","1355.0","texas","1335.0","team","1210.0","florida","1138.0","fans","1095.0","won","1018.0","championship","962.0","bowl","884.0","oregon","814.0","national","640.0","tennessee","595.0","wins","558.0"
"351","game","11209.0","yankees","4467.0","win","4098.0","giants","3913.0","series","2910.0","rangers","2747.0","baseball","2575.0","sox","1732.0","won","1488.0","twins","1212.0","season","1160.0","fans","1112.0","fan","646.0","texas","640.0","opening","611.0","yankee","596.0","winning","559.0","tigers","544.0","boston","518.0","stadium","514.0"
"352","special","11059.0","children","6192.0","leave","5531.0","week","5308.0","hour","4484.0","accepted","4163.0","post","4020.0","education","3939.0","request","3661.0","kids","3541.0","unique","3323.0","honor","3084.0","sick","2710.0","aren't","2338.0","gross","2224.0","learn","1247.0","situation","925.0","contagious","796.0","differently","759.0","faced","726.0"
"353","concert","8973.0","tour","6273.0","bands","1367.0","tickets","1347.0","band","1253.0","pit","1006.0","paramore","952.0","crowd","731.0","disturbed","724.0","muse","716.0","rocked","703.0","stage","659.0","concerts","400.0","grace","342.0","blink","313.0","cd","312.0","fest","312.0","august","299.0","stoked","285.0","october","276.0"
"354","strong","15622.0","weak","9467.0","makes","2362.0","stay","1927.0","strength","1919.0","giving","1750.0","means","1608.0","letting","1543.0","holding","1516.0","knees","833.0","choice","733.0","knowing","706.0","stronger","676.0","wanting","650.0","weakness","601.0","ashamed","579.0","forgiveness","467.0","forgive","467.0","comfortable","467.0","including","429.0"
"355","bed","15443.0","lay","9359.0","sleep","5776.0","head","4562.0","tired","2806.0","rest","2215.0","bout","1978.0","laying","1693.0","lying","1074.0","wake","1026.0","sleepy","837.0","awake","833.0","pillow","761.0","laid","371.0","layin","263.0","cuddle","252.0","awhile","245.0","picking","187.0","tone","175.0","prolly","162.0"
"356","area","3651.0","seattle","3254.0","portland","2193.0","downtown","2116.0","city","1929.0","visit","1921.0","town","1831.0","heading","1536.0","oregon","1071.0","chicago","1045.0","places","803.0","surrounding","655.0","areas","646.0","center","603.0","maine","580.0","visiting","572.0","denver","548.0","washington","515.0","tour","473.0","detroit","463.0"
"357","win","8971.0","won","8648.0","contest","5201.0","prize","3756.0","lottery","2546.0","winner","2020.0","winning","1805.0","competition","1588.0","entered","1205.0","ticket","1070.0","wins","928.0","winners","910.0","vote","899.0","chance","892.0","tickets","858.0","enter","809.0","numbers","472.0","scratch","454.0","draw","419.0","bingo","419.0"
"358",")=","5556.0","cute","4999.0","i'd","4058.0","date","3726.0","kiss","3602.0","rate","2932.0","funny","2434.0","smart","2227.0","random","2068.0","tough","1609.0","marry","1463.0","attractive","1301.0","hug","1282.0","ugly","1246.0","chill","1067.0","scared","1014.0","fit","998.0","stranger","919.0","(8","855.0","jerk","846.0"
"359","pick","17624.0","drop","6088.0","picking","3496.0","airport","2839.0","waiting","2296.0","dropped","1822.0","picked","1737.0","dropping","1235.0","line","1046.0","floor","490.0","headed","389.0","picks","381.0","nose","377.0","lines","285.0","walmart","281.0","jaw","219.0","i'ma","160.0","pace","152.0","fights","149.0","draft","139.0"
"360","day","33424.0","happy","22488.0","valentines","7388.0","independence","3080.0","valentine's","2760.0","pi","623.0","celebrate","569.0","celebrating","235.0","advance","209.0","veterans","179.0","republic","177.0","indians","67.0"
"361","football","15401.0","team","5815.0","season","4186.0","game","3860.0","play","3401.0","players","2755.0","league","2698.0","sports","2397.0","fantasy","2168.0","player","1935.0","coach","1886.0","nfl","1643.0","basketball","1577.0","baseball","1432.0","playing","1390.0","games","1218.0","draft","1016.0","sport","1002.0","field","985.0","rugby","900.0"
"362","dan","5251.0","ya","1838.0","selamat","1729.0","hari","1609.0","wa","384.0","ali","273.0","muslim","260.0","ia","211.0","info","198.0","ra","174.0","hehehe","158.0","bin","135.0",";p","130.0","muslims","46.0"
"363","mentally","4076.0","physically","3974.0","exhausted","3445.0","emotionally","2812.0","drained","1737.0","prepared","1193.0","preparing","1102.0","retarded","994.0","completely","847.0","prepare","522.0","extremely","502.0","emotional","451.0","challenged","421.0","exhausting","365.0","stressed","351.0","literally","329.0","heavy","315.0","sudden","315.0","disturbed","294.0","attached","270.0"
"364","el","6066.0","ya","4709.0","ma","3035.0","ana","2207.0","wa","1639.0","al","1619.0","ba","1415.0","ala","1131.0","mn","1106.0","ad","897.0","bs","644.0","ta","586.0","er","564.0","eh","531.0","ra","522.0","ed","520.0","kan","468.0","fi","426.0","ye","425.0","wala","379.0"
"365","love","25509.0","miss","5629.0","baby","3797.0","ya","3307.0","nate","2108.0","muah","2049.0","wifey","1073.0","hun","924.0","babe","816.0","hubby","741.0","rip","507.0","honey","296.0","sweetie","227.0","tina","208.0","sissy","118.0","guy's","101.0","sweetheart","74.0","doggy","52.0","babys","38.0"
"366","wid","5095.0","gud","3397.0","ma","3136.0","tym","3050.0","frnds","2290.0","fr","1973.0","dis","1938.0","luv","1512.0","frm","1434.0","lyf","1426.0","bt","1266.0","thnx","1202.0","hav","1138.0","hv","1044.0","nw","1039.0","guyz","827.0","al","820.0","jst","724.0","evry","676.0","nt","662.0"
"367","halloween","20361.0","costume","8073.0","trick","5982.0","party","3692.0","treating","3352.0","candy","2418.0","costumes","2039.0","treat","1653.0","dressed","1433.0","dress","1282.0","ideas","1097.0","dressing","786.0","parties","552.0","outfit","458.0","scary","442.0","october","341.0","witch","261.0","decorations","249.0","scare","239.0","pirate","219.0"
"368","lol","28379.0","lo","5989.0","fun","3707.0","hah","1207.0","atleast","886.0","btw","639.0","soooo","631.0","oops","506.0","remeber","405.0","gosh","337.0","hahahah","318.0","xp","252.0","horn","226.0","sooooo","223.0","ahh","222.0","awww","153.0","ment","153.0","ahaha","129.0","atm","88.0","uhm","68.0"
"369","running","23433.0","run","6674.0","errands","2905.0","late","1333.0","ran","1320.0","runnin","963.0","screaming","891.0","circles","881.0","runs","805.0","chasing","679.0","naked","522.0","quick","441.0","chase","408.0","yelling","310.0","smoothly","297.0","places","261.0","streets","259.0","helps","215.0","buses","185.0","chased","139.0"
"370","hug","12707.0","kiss","6432.0","give","3534.0","chance","3296.0","relationship","2208.0","cuddle","1851.0","laugh","1708.0","chill","1636.0","friendship","1631.0","apology","1158.0","hugs","944.0","inbox","935.0","sex","665.0","cheating","640.0","term","631.0","oliver","442.0","bestfriend","381.0","simply","368.0","8)","243.0","victor","238.0"
"371","fact","12543.0","facts","2396.0","useless","1628.0","evidence","1403.0","presence","1304.0","proof","1157.0","random","1088.0","accept","961.0","absence","911.0","notice","768.0","completely","751.0","proven","737.0","reading","737.0","checking","697.0","existence","648.0","realize","600.0","simply","578.0","prove","522.0","actual","467.0","skipped","457.0"
"372","charlie","5834.0","brian","5164.0","andrew","4338.0","sheen","2376.0","he's","2171.0","mention","1756.0","gave","1573.0","celebrity","1379.0","news","1258.0","lives","1146.0","drug","1003.0","media","907.0","addict","837.0","soldiers","594.0","honor","582.0","christopher","430.0","david","416.0","mays","398.0","winning","326.0","posting","318.0"
"373","room","33557.0","living","9525.0","sitting","2325.0","floor","1927.0","dining","1665.0","table","1570.0","emergency","1570.0","dorm","1081.0","clean","1029.0","bedroom","930.0","cleaning","926.0","cleaned","919.0","kitchen","784.0","locker","684.0","mate","660.0","rooms","636.0","hall","568.0","walked","558.0","furniture","510.0","tidy","439.0"
"374","infection","5985.0","ear","3648.0","doctor","3272.0","sinus","2357.0","meds","2312.0","antibiotics","1787.0","poor","1581.0","medicine","1540.0","hospital","1531.0","er","1444.0","gave","1388.0","dr","1319.0","doc","1288.0","fever","1170.0","doctors","1055.0","pills","958.0","chest","868.0","allergy","775.0","throat","774.0","medication","731.0"
"375","i'll","11579.0","someday","8618.0","find","5639.0","you'll","5460.0","we'll","3708.0","it'll","2260.0","eventually","1086.0","meet","1085.0","realize","898.0","they'll","838.0","promise","670.0","figure","639.0","doubt","424.0","u'll","312.0","dreamer","285.0","sooner","250.0","she'll","223.0","he'll","185.0","settle","167.0","someone's","138.0"
"376","good","23179.0","feelin","8768.0","pretty","8071.0","lookin","743.0","hella","232.0","lifes","208.0","crappy","201.0","surprisingly","187.0","goood","94.0","hopin","53.0"
"377","cake","23091.0","chocolate","4362.0","cupcakes","3370.0","making","3094.0","eat","2809.0","cakes","2398.0","cupcake","1947.0","baking","1939.0","piece","1816.0","icing","1366.0","bake","1356.0","eating","1162.0","cheese","1110.0","yummy","956.0","velvet","865.0","carrot","841.0","ate","742.0","delicious","625.0","baked","591.0","slice","446.0"
"378","house","33010.0","haunted","3728.0","houses","1779.0","waffle","1398.0","blues","545.0","scary","429.0","sleepover","424.0","hunting","287.0","locked","267.0","friend's","188.0","grandma's","164.0","trapped","163.0","trail","161.0","ale","155.0","woods","153.0","scare","141.0","md","134.0","boyfriends","130.0","guest","121.0","cousin's","120.0"
"379","thing","28353.0","happened","7891.0","happen","4007.0","worst","3564.0","funny","1526.0","wrong","1484.0","moment","1233.0","what's","986.0","exact","817.0","funniest","785.0","weirdest","480.0","happend","448.0","conversation","425.0","scariest","322.0","craziest","230.0","coolest","169.0","habit","157.0","continued","157.0","remind","143.0","wierd","121.0"
"380","american","13975.0","idol","7268.0","watching","3775.0","ellen","1627.0","crystal","788.0","lee","623.0","casey","575.0","pie","550.0","voted","442.0","idiot","440.0","vote","405.0","native","362.0","psycho","337.0","auditions","305.0","simon","299.0","ai","274.0","eagle","265.0","audition","249.0","billy","205.0","african","205.0"
"381","feels","12730.0","weird","10873.0","kinda","5380.0","feel","5195.0","feeling","2984.0","wierd","2433.0","bit","1533.0","felt","1234.0","strange","1190.0","odd","692.0","hmm","607.0","suddenly","543.0","sort","349.0","awkward","342.0","dunno","328.0","slightly","276.0","sorta","253.0","oddly","217.0","acting","186.0","relieved","164.0"
"382","pain","7278.0","joy","4642.0","sorrow","4235.0","tears","3990.0","happiness","3251.0","sadness","2591.0","bring","2093.0","laughter","1735.0","misery","1231.0","comfort","948.0","memories","914.0","brings","887.0","grief","886.0","sorrows","872.0","fear","776.0","promise","771.0","loneliness","758.0","drown","756.0","filled","755.0","smiles","734.0"
"383","xa","221391.0"
"384","sleep","23378.0","hours","15358.0","night","5667.0","tired","4281.0","hrs","3837.0","slept","2952.0","exhausted","1171.0","awake","1160.0","insomnia","900.0","running","863.0","barely","535.0","sleeping","525.0","waking","490.0","sleepy","441.0","function","297.0","naps","205.0","managed","195.0","nyquil","180.0","solid","178.0","crash","164.0"
"385","lil","8834.0","lol","5669.0","sis","4568.0","big","2842.0","cousin","2176.0","bro","1761.0","cuz","1364.0","wit","1219.0","sister","1200.0","luv","1150.0","sissy","972.0","gurl","959.0","bestie","908.0","lmao","831.0","aka","790.0","sista","742.0","ily","739.0","mama","693.0","bday","689.0","shout","654.0"
"386","pants","10690.0","jeans","7158.0","wear","4827.0","wearing","3091.0","shirt","2932.0","fit","2620.0","pair","2519.0","skinny","2249.0","clothes","2034.0","tight","1641.0","shorts","1577.0","size","1491.0","shirts","1432.0","underwear","1266.0","t-shirt","1117.0","sweat","1086.0","bought","927.0","shoes","867.0","belt","803.0","ripped","754.0"
"387","government","4298.0","economy","1915.0","tax","1667.0","budget","1495.0","pay","1124.0","taxes","1066.0","country","1012.0","income","994.0","benefits","972.0","obama","968.0","state","966.0","public","929.0","cuts","890.0","debt","874.0","health","874.0","jobs","863.0","federal","859.0","education","776.0","poor","762.0","billion","738.0"
"388","eye","25874.0","blink","2933.0","blind","2219.0","shut","1035.0","tear","1010.0","pink","907.0","beauty","828.0","invisible","680.0","caught","653.0","sees","535.0","contact","506.0","corner","496.0","swollen","488.0","poked","440.0","drops","389.0","meets","362.0","keeping","349.0","spy","297.0","ear","291.0","essential","291.0"
"389","ppl","30222.0","dont","4054.0","hate","3787.0","talk","2147.0","cuz","1155.0","smh","948.0","alot","915.0","act","762.0","dumb","539.0","sm","534.0","piss","476.0","wen","464.0","ppls","458.0","fake","427.0","sayin","337.0","bc","283.0","arent","283.0","rude","268.0","talkin","268.0","bs","263.0"
"390","sat","12010.0","wed","4414.0","fri","3916.0","sun","3131.0","thurs","3055.0","mon","2722.0","tues","2326.0","prep","443.0","scores","394.0","morn","380.0","oct","275.0","wk","270.0","aug","209.0","prob","169.0","nxt","154.0","nov","152.0","feb","151.0","source","107.0","newly","92.0","ct","83.0"
"391","hurt","10494.0","legs","9141.0","feet","8812.0","sore","4057.0","arms","3736.0","knees","2273.0","killing","1512.0","hands","1491.0","walking","1062.0","toes","782.0","shoulders","734.0","aching","695.0","hurting","681.0","ouch","674.0","bruises","484.0","bruised","420.0","swollen","395.0","numb","380.0","neck","341.0","ribs","327.0"
"392","job","8470.0","position","3596.0","company","1949.0","manager","1692.0","interview","1599.0","experience","1397.0","office","1379.0","assistant","1368.0","interested","1103.0","business","1004.0","resume","956.0","career","882.0","sales","855.0","hire","854.0","hiring","843.0","offered","835.0","offer","808.0","jobs","800.0","apply","734.0","staff","699.0"
"393","facebook","19573.0","page","4765.0","log","4136.0","fb","3250.0","password","2911.0","computer","2240.0","hack","1615.0","layout","1443.0","logged","1313.0","hacked","1280.0","myspace","1279.0","changed","1089.0","user","979.0","forgot","977.0","account","821.0","notification","714.0","hacking","700.0","commented","647.0","changing","613.0","warning","425.0"
"394","ng","8949.0","lng","7031.0","na","6257.0","ang","5493.0","sa","5396.0","aq","4773.0","ko","4263.0","ung","4009.0","mga","3248.0","nmn","2752.0","pa","2636.0","nman","2437.0","tlga","2334.0","mu","2252.0","kc","2112.0","ako","1950.0","wla","1840.0","pla","1816.0","nga","1774.0","ka","1658.0"
"395","mom","39919.0","thinks","2795.0","teen","2794.0","lot","2475.0","doesn't","2221.0","age","2023.0","decide","1803.0","she's","1715.0","8:","1302.0","exist","1197.0","fashioned","954.0","deciding","297.0","pregnancy","107.0","embarrassing","38.0"
"396","pass","13314.0","hall","4652.0","noble","2111.0","barnes","1937.0","passes","1623.0","smash","1621.0","ou","1356.0","fame","1206.0","quickly","1022.0","passing","717.0","incredible","478.0","pas","281.0","judgement","231.0","section","227.0","fellow","178.0","starbucks","174.0","collect","167.0","superior","145.0","causing","142.0","vip","138.0"
"397","movie","19241.0","watched","6140.0","watch","5785.0","inception","4093.0","holmes","2502.0","movies","2414.0","sherlock","2290.0","avatar","1476.0","theater","1463.0","film","759.0","despicable","743.0","cinema","681.0","theatre","597.0","tangled","579.0","shrek","515.0","popcorn","438.0","recommend","390.0","salt","386.0","excellent","371.0","district","281.0"
"398","day","21110.0","today","12317.0","productive","8099.0","ra","2325.0","tiring","495.0","extremely","357.0","successful","280.0","fairly","257.0","enjoyable","204.0","determined","187.0","surprisingly","168.0","strike","121.0","counter","120.0","semi","89.0","riot","73.0","deck","73.0","wonderfully","70.0","exhausting","48.0","halls","29.0"
"399","silly","13203.0","rabbit","2548.0","bands","806.0","roger","454.0","string","441.0","tricks","421.0","rubber","345.0","nails","313.0","ridiculous","311.0","acting","210.0","bricks","204.0","braces","186.0","levels","151.0","shaped","150.0","square","137.0","booth","117.0","sticking","112.0","inn","111.0","fond","110.0","grease","109.0"
"400","home","20177.0","finally","7531.0","made","6260.0","safely","3124.0","glad","2725.0","arrived","2571.0","drive","1024.0","returned","989.0","reached","302.0","landed","256.0","returning","207.0","phoenix","90.0","pittsburgh","57.0","psycho","42.0","legendary","42.0","offering","34.0"
"401","late","24798.0","night","15434.0","stay","4238.0","staying","2434.0","nights","2347.0","early","2297.0","sleeping","1027.0","waking","262.0","mornings","254.0","goodness","210.0","usual","194.0","snack","166.0","arrival","153.0","stayin","141.0","talks","115.0","sunrise","85.0","arriving","80.0","trips","71.0","sessions","68.0","rushing","47.0"
"402","afraid","16768.0","walk","1965.0","stand","1614.0","character","1255.0","lose","1241.0","we'll","1174.0","hand","1168.0","reputation","1157.0","road","1107.0","arms","940.0","storm","878.0","bear","776.0","concerned","679.0","dark","639.0","warm","638.0","losing","586.0","heights","535.0","court","499.0","holla","492.0","individual","483.0"
"403","social","14576.0","network","5228.0","facebook","4067.0","studies","2243.0","networking","1585.0","security","1138.0","site","1054.0","media","846.0","anti","795.0","sites","726.0","worker","525.0","cartoon","420.0","skills","248.0","website","228.0","general","215.0","actual","213.0","scene","210.0","gathering","167.0","manage","157.0","experiment","157.0"
"404","god","14882.0","grace","9486.0","mercy","4120.0","lord","2859.0","god's","2562.0","blessed","1938.0","dear","1720.0","perfect","1369.0","everyday","1123.0","humble","1096.0","short","802.0","unknown","728.0","protect","693.0","roof","646.0","saved","624.0","gods","594.0","table","590.0","sins","572.0","confess","535.0","presence","498.0"
"405","yeah","27613.0","hell","16177.0","heck","2843.0","yea","2445.0","aw","675.0","aww","523.0","ye","325.0","bitches","315.0","ummm","253.0","yeahh","120.0","hells","28.0","yeahhh","21.0",">:)","18.0"
"406","loved","22829.0","hated","4166.0","kurt","1969.0","nicholas","1222.0","sparks","1081.0","cared","876.0","trusted","476.0","appreciated","360.0","compliment","260.0","showed","249.0","understood","225.0","greater","219.0","feared","210.0","spark","199.0","notebook","190.0","deeply","186.0","tis","162.0","truely","155.0","lovable","127.0","plenty","125.0"
"407","pen","5236.0","knock","4929.0","paper","2451.0","pencil","2434.0","notes","1680.0","write","1592.0","who's","1404.0","ink","1279.0","writing","1110.0","pens","1101.0","case","849.0","written","810.0","notebook","781.0","pencils","761.0","permanent","687.0","wood","668.0","erase","639.0","pad","409.0","sword","387.0","colored","332.0"
"408","sms","4956.0","haha","4185.0","globe","3892.0","logan","2766.0","smart","1242.0","victor","1174.0","tyler","630.0","-_-","249.0","brb","182.0",":-d","149.0","bb","146.0",";-)","106.0","sim","77.0","urgh","68.0","unlimited","64.0","shares","47.0"
"409","times","10856.0","tough","9792.0","hard","9140.0","matter","3322.0","remember","1509.0","rough","1330.0","handle","1178.0","easy","1161.0","act","752.0","difficult","708.0","situation","644.0","stressful","554.0","situations","511.0","stick","431.0","soft","398.0","easier","392.0","threw","276.0","life's","231.0","helped","212.0","lifes","201.0"
"410","baby","6044.0","loss","4710.0","babies","4627.0","memory","2629.0","sleeping","2439.0","remember","2377.0","break","2286.0","unlike","2042.0","born","2041.0","met","1975.0","held","1823.0","suffered","1641.0","silence","1569.0","subject","1537.0","carried","1517.0","majority","1494.0","angels","1048.0","forgotten","861.0","angel","844.0","cancer","734.0"
"411","st","5747.0","december","5049.0","date","4876.0","october","3493.0","january","3463.0","september","3186.0","august","2191.0","november","2040.0","calendar","1760.0","february","1755.0","month","1711.0","june","1508.0","july","1463.0","march","1305.0","set","1291.0","official","1149.0","april","1026.0","dates","951.0","release","789.0","sept","438.0"
"412","money","41727.0","buy","7580.0","spend","4266.0","save","1977.0","spending","1732.0","spent","1566.0","happiness","1240.0","earn","1146.0","saving","888.0","cash","828.0","pocket","786.0","rich","550.0","clothes","549.0","cars","492.0","makin","490.0","cost","464.0","waste","382.0","gas","377.0","buying","360.0","amount","335.0"
"413","ways","8505.0","god","7329.0","works","5485.0","miracle","5440.0","mysterious","1597.0","miracles","1047.0","separate","871.0","wonders","606.0","wonderfully","520.0","unbelievable","415.0","worker","385.0","moves","365.0","amazed","288.0","magical","271.0","unexpected","248.0","fails","230.0","invisible","203.0","witness","192.0","showed","150.0","witnessed","147.0"
